,지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
6277,168,여수,2019-09-19 14:00,24.7,,2.7,70.0,53.0,1009.2,1.0,3.1,,1.0,45.0
6278,168,여수,2019-09-19 15:00,24.9,,2.8,50.0,53.0,1008.7,1.0,2.54,,0.0,41.6
6279,168,여수,2019-09-19 16:00,24.8,,2.1,70.0,55.0,1008.6,1.0,1.91,,0.0,33.1
6280,168,여수,2019-09-19 17:00,24.2,,2.2,90.0,59.0,1008.4,1.0,1.18,,0.0,27.8
6281,168,여수,2019-09-19 18:00,23.2,,1.5,110.0,64.0,1008.6,1.0,0.4,,0.0,24.3
6282,168,여수,2019-09-19 19:00,22.4,,1.2,70.0,67.0,1008.7,0.0,0.0,,2.0,21.9
6283,168,여수,2019-09-19 20:00,21.9,,1.3,90.0,69.0,1008.8,,,,2.0,20.6
6284,168,여수,2019-09-19 21:00,21.5,,1.0,20.0,68.0,1008.9,,,,0.0,19.7
6285,168,여수,2019-09-19 22:00,21.1,,1.0,20.0,70.0,1008.9,,,,6.0,19.4
6286,168,여수,2019-09-19 23:00,20.5,,1.4,90.0,72.0,1008.7,,,,3.0,18.5
6287,168,여수,2019-09-20 0:00,20.3,,1.2,50.0,75.0,1008.7,,,,0.0,18.1
6288,168,여수,2019-09-20 1:00,20.1,,2.5,50.0,74.0,1008.5,,,,9.0,18.8
6289,168,여수,2019-09-20 2:00,20.1,,3.1,50.0,73.0,1008.5,,,,9.0,18.4
6290,168,여수,2019-09-20 3:00,19.8,,3.4,20.0,74.0,1008.2,,,,5.0,18.0
6291,168,여수,2019-09-20 4:00,19.5,,4.4,360.0,75.0,1008.1,,,,3.0,17.5
6292,168,여수,2019-09-20 5:00,19.2,,5.6,20.0,70.0,1007.4,,,,3.0,17.2
6293,168,여수,2019-09-20 6:00,19.2,,4.6,50.0,76.0,1008.0,,,,8.0,18.1
6294,168,여수,2019-09-20 7:00,19.2,,4.4,50.0,71.0,1008.0,0.0,0.01,,9.0,18.5
6295,168,여수,2019-09-20 8:00,19.5,,6.1,50.0,68.0,1008.0,0.0,0.07,,9.0,19.7
6296,168,여수,2019-09-20 9:00,20.3,,5.1,50.0,67.0,1008.6,0.3,0.79,,4.0,25.7
6297,168,여수,2019-09-20 10:00,21.5,,6.1,50.0,62.0,1008.6,1.0,2.21,,0.0,33.5
6298,168,여수,2019-09-20 11:00,22.0,,7.8,50.0,62.0,1008.1,1.0,2.71,,0.0,37.0
6299,168,여수,2019-09-20 12:00,22.8,,7.4,20.0,59.0,1008.2,1.0,3.06,,2.0,39.5
6300,168,여수,2019-09-20 13:00,24.1,,6.6,50.0,56.0,1007.5,1.0,3.17,,6.0,41.1
6301,168,여수,2019-09-20 14:00,24.9,,5.9,50.0,52.0,1007.1,1.0,3.15,,4.0,42.9
6302,168,여수,2019-09-20 15:00,24.4,,7.8,360.0,55.0,1006.9,0.5,1.97,,7.0,33.7
6303,168,여수,2019-09-20 16:00,24.4,,6.3,50.0,58.0,1007.1,0.5,1.45,,8.0,31.6
6304,168,여수,2019-09-20 17:00,23.9,,6.4,50.0,57.0,1007.7,0.0,0.53,,9.0,27.0
6305,168,여수,2019-09-20 18:00,23.5,,6.4,70.0,55.0,1007.9,0.0,0.17,,8.0,24.0
6306,168,여수,2019-09-20 19:00,23.1,,7.5,70.0,56.0,1008.4,0.0,0.0,,9.0,22.6
6307,168,여수,2019-09-20 20:00,22.7,,8.4,50.0,57.0,1008.6,,,,9.0,21.9
6308,168,여수,2019-09-20 21:00,22.3,,7.1,50.0,60.0,1009.1,,,,9.0,21.5
6309,168,여수,2019-09-20 22:00,22.0,,7.5,50.0,60.0,1008.9,,,,8.0,21.4
6310,168,여수,2019-09-20 23:00,21.7,,7.1,50.0,63.0,1008.9,,,,9.0,21.3
6311,168,여수,2019-09-21 0:00,21.1,0.0,7.1,50.0,66.0,1009.2,,,,10.0,19.9
6312,168,여수,2019-09-21 1:00,20.8,0.0,6.5,50.0,69.0,1009.3,,,,10.0,19.8
6313,168,여수,2019-09-21 2:00,20.4,0.0,5.8,50.0,73.0,1009.0,,,,10.0,18.9
6314,168,여수,2019-09-21 3:00,19.4,0.0,3.6,70.0,86.0,1009.1,,,,10.0,18.8
6315,168,여수,2019-09-21 4:00,19.2,0.0,4.0,70.0,86.0,1009.0,,,,10.0,18.8
6316,168,여수,2019-09-21 5:00,18.7,1.1,6.8,50.0,93.0,1008.7,,,,10.0,18.6
6317,168,여수,2019-09-21 6:00,18.6,0.5,7.3,50.0,91.0,1008.8,,,,10.0,18.4
6318,168,여수,2019-09-21 7:00,18.9,0.2,7.6,50.0,89.0,1009.1,0.0,0.0,,10.0,18.5
6319,168,여수,2019-09-21 8:00,19.0,0.2,7.5,50.0,89.0,1009.4,0.0,0.02,,10.0,19.0
6320,168,여수,2019-09-21 9:00,19.0,0.2,7.2,50.0,89.0,1009.9,0.0,0.07,,10.0,19.1
6321,168,여수,2019-09-21 10:00,19.4,0.1,8.8,50.0,84.0,1009.2,0.0,0.11,,10.0,19.0
6322,168,여수,2019-09-21 11:00,19.2,0.8,10.1,50.0,84.0,1008.3,0.0,0.35,,10.0,20.3
6323,168,여수,2019-09-21 12:00,18.8,1.0,10.5,50.0,89.0,1007.5,0.0,0.25,,10.0,19.2
6324,168,여수,2019-09-21 13:00,18.6,5.3,9.9,50.0,93.0,1006.9,0.0,0.07,,10.0,18.8
6325,168,여수,2019-09-21 14:00,18.5,8.7,10.3,50.0,92.0,1005.9,0.0,0.04,,10.0,18.3
6326,168,여수,2019-09-21 15:00,18.1,10.1,10.2,50.0,91.0,1006.4,0.0,0.04,,10.0,18.0
6327,168,여수,2019-09-21 16:00,17.8,6.9,11.4,50.0,91.0,1006.8,0.0,0.02,,10.0,17.8
6328,168,여수,2019-09-21 17:00,17.8,7.4,11.7,20.0,90.0,1005.0,0.0,0.01,,10.0,17.5
6329,168,여수,2019-09-21 18:00,17.6,5.1,9.9,20.0,89.0,1005.3,0.0,0.0,,10.0,17.2
6330,168,여수,2019-09-21 19:00,17.8,11.3,8.9,50.0,91.0,1006.1,0.0,0.01,,10.0,17.3
6331,168,여수,2019-09-21 20:00,17.5,8.8,11.7,360.0,92.0,1005.7,,,,10.0,17.2
6332,168,여수,2019-09-21 21:00,17.8,7.5,10.3,20.0,89.0,1006.1,,,,10.0,17.1
6333,168,여수,2019-09-21 22:00,17.8,2.4,9.5,20.0,90.0,1006.2,,,,10.0,17.3
6334,168,여수,2019-09-21 23:00,18.1,2.4,10.7,20.0,88.0,1005.0,,,,10.0,17.3
6335,168,여수,2019-09-22 0:00,18.3,1.9,12.1,50.0,86.0,1003.8,,,,10.0,17.4
6336,168,여수,2019-09-22 1:00,17.8,5.1,11.7,20.0,89.0,1004.0,,,,10.0,17.3
6337,168,여수,2019-09-22 2:00,17.8,3.3,9.1,50.0,90.0,1003.4,,,,10.0,17.3
6338,168,여수,2019-09-22 3:00,17.8,2.0,10.9,50.0,89.0,1001.8,,,,10.0,17.2
6339,168,여수,2019-09-22 4:00,17.7,5.7,16.7,360.0,87.0,1000.5,,,,10.0,16.9
6340,168,여수,2019-09-22 5:00,17.8,7.7,16.4,360.0,90.0,1000.4,,,,10.0,17.0
6341,168,여수,2019-09-22 6:00,17.6,6.1,17.7,360.0,91.0,999.9,,,,10.0,17.1
6342,168,여수,2019-09-22 7:00,17.6,5.6,17.9,360.0,92.0,999.0,0.0,0.0,,10.0,17.1
6343,168,여수,2019-09-22 8:00,18.0,0.2,16.5,360.0,88.0,998.1,0.0,0.02,,10.0,17.3
6344,168,여수,2019-09-22 9:00,18.1,1.0,19.1,360.0,91.0,997.5,0.0,0.07,,10.0,17.7
6345,168,여수,2019-09-22 10:00,18.2,0.9,20.7,360.0,89.0,997.2,0.0,0.16,,10.0,17.9
6346,168,여수,2019-09-22 11:00,18.4,1.2,17.4,360.0,90.0,996.1,0.0,0.15,,10.0,18.1
6347,168,여수,2019-09-22 12:00,18.6,1.7,17.5,360.0,89.0,995.0,0.0,0.11,,10.0,18.0
6348,168,여수,2019-09-22 13:00,18.6,1.3,20.5,360.0,86.0,993.6,0.0,0.05,,10.0,17.8
6349,168,여수,2019-09-22 14:00,18.8,0.7,21.1,360.0,84.0,991.6,0.0,0.07,,10.0,17.8
6350,168,여수,2019-09-22 15:00,18.6,0.9,27.4,360.0,84.0,989.6,0.0,0.03,,10.0,17.6
6351,168,여수,2019-09-22 16:00,18.4,2.8,27.7,360.0,84.0,989.7,0.0,0.01,,10.0,17.3
6352,168,여수,2019-09-22 17:00,18.3,4.1,23.5,360.0,86.0,987.7,0.0,0.01,,10.0,17.2
6353,168,여수,2019-09-22 18:00,18.1,4.1,19.6,20.0,85.0,988.5,0.0,0.0,,10.0,17.1
6354,168,여수,2019-09-22 19:00,17.8,2.6,25.9,360.0,84.0,987.8,0.0,0.01,,10.0,16.7
6355,168,여수,2019-09-22 20:00,18.6,1.0,17.6,20.0,79.0,989.9,,,,10.0,17.0
6356,168,여수,2019-09-22 21:00,19.9,,22.0,360.0,69.0,990.1,,,,10.0,17.0
6357,168,여수,2019-09-22 22:00,20.8,,12.2,360.0,65.0,992.5,,,,10.0,17.3
6358,168,여수,2019-09-22 23:00,21.0,,9.3,340.0,63.0,993.8,,,,9.0,17.3
6359,168,여수,2019-09-23 0:00,21.4,,7.0,340.0,61.0,995.4,,,,10.0,17.5
6360,168,여수,2019-09-23 1:00,20.5,0.0,4.0,270.0,69.0,997.3,,,,10.0,17.5
6361,168,여수,2019-09-23 2:00,19.7,0.0,2.9,290.0,71.0,998.9,,,,10.0,17.5
6362,168,여수,2019-09-23 3:00,19.2,0.0,3.6,290.0,73.0,1000.0,,,,10.0,17.3
6363,168,여수,2019-09-23 4:00,18.6,0.0,3.2,270.0,78.0,1000.8,,,,10.0,17.2
6364,168,여수,2019-09-23 5:00,18.7,,4.8,320.0,75.0,1001.7,,,,10.0,17.0
6365,168,여수,2019-09-23 6:00,18.6,,5.6,290.0,79.0,1002.5,,,,10.0,17.0
6366,168,여수,2019-09-23 7:00,18.0,0.0,4.2,290.0,90.0,1003.7,0.0,0.0,,10.0,17.4
6367,168,여수,2019-09-23 8:00,18.2,0.0,3.2,320.0,85.0,1004.7,0.0,0.19,,10.0,18.3
6368,168,여수,2019-09-23 9:00,18.4,0.0,4.3,290.0,87.0,1005.7,0.0,0.47,,10.0,20.0
6369,168,여수,2019-09-23 10:00,18.4,0.1,0.4,0.0,95.0,1006.7,0.0,0.5,,10.0,20.9
6370,168,여수,2019-09-23 11:00,18.8,0.2,0.5,50.0,93.0,1006.8,0.0,0.88,,10.0,23.6
6371,168,여수,2019-09-23 12:00,19.8,0.0,1.6,70.0,83.0,1006.7,0.3,1.6,,10.0,26.6
6372,168,여수,2019-09-23 13:00,19.9,,0.6,50.0,78.0,1006.6,0.0,1.13,,10.0,26.3
6373,168,여수,2019-09-23 14:00,20.3,,1.6,50.0,81.0,1006.6,0.0,1.05,,10.0,25.5
6374,168,여수,2019-09-23 15:00,20.6,,2.0,70.0,80.0,1006.7,0.0,1.15,,10.0,24.7
6375,168,여수,2019-09-23 16:00,20.1,,3.6,90.0,84.0,1006.9,0.1,0.66,,10.0,23.0
6376,168,여수,2019-09-23 17:00,19.5,,3.7,90.0,89.0,1007.4,0.0,0.11,,10.0,20.9
6377,168,여수,2019-09-23 18:00,19.4,,2.0,90.0,89.0,1007.9,0.0,0.05,,8.0,20.3
6378,168,여수,2019-09-23 19:00,19.0,,2.2,90.0,90.0,1008.5,0.0,0.0,,9.0,18.9
6379,168,여수,2019-09-23 20:00,19.0,,0.6,140.0,90.0,1009.2,,,,6.0,18.8
6380,168,여수,2019-09-23 21:00,19.1,,1.1,90.0,90.0,1009.4,,,,6.0,18.9
6381,168,여수,2019-09-23 22:00,19.2,,1.4,50.0,89.0,1009.7,,,,6.0,19.1
6382,168,여수,2019-09-23 23:00,19.1,,0.4,0.0,89.0,1009.6,,,,4.0,18.8
6383,168,여수,2019-09-24 0:00,18.9,,2.5,360.0,91.0,1009.6,,,,5.0,18.1
6384,168,여수,2019-09-24 1:00,18.5,,1.8,20.0,92.0,1009.3,,,,2.0,17.2
6385,168,여수,2019-09-24 2:00,18.3,,1.2,20.0,94.0,1009.2,,,,2.0,16.9
6386,168,여수,2019-09-24 3:00,17.8,,1.1,20.0,96.0,1009.1,,,,3.0,16.4
6387,168,여수,2019-09-24 4:00,17.5,,1.0,250.0,97.0,1009.4,,,,3.0,16.0
6388,168,여수,2019-09-24 5:00,17.2,,1.5,50.0,98.0,1009.7,,,,2.0,15.7
6389,168,여수,2019-09-24 6:00,16.9,,1.0,290.0,99.0,1010.2,,,,4.0,15.4
6390,168,여수,2019-09-24 7:00,16.9,,2.4,360.0,98.0,1010.6,0.0,0.01,,0.0,15.9
6391,168,여수,2019-09-24 8:00,17.4,,5.3,50.0,94.0,1011.0,0.9,0.41,,0.0,16.8
6392,168,여수,2019-09-24 9:00,18.1,,4.2,50.0,92.0,1011.4,1.0,1.26,,0.0,22.6
6393,168,여수,2019-09-24 10:00,19.2,,3.1,50.0,82.0,1011.4,1.0,2.08,,0.0,27.6
6394,168,여수,2019-09-24 11:00,20.5,,2.4,50.0,64.0,1011.4,1.0,2.64,,0.0,30.9
6395,168,여수,2019-09-24 12:00,21.7,,2.9,50.0,52.0,1010.9,1.0,2.99,,0.0,31.7
6396,168,여수,2019-09-24 13:00,22.6,,2.4,70.0,50.0,1010.5,1.0,3.09,,0.0,32.6
6397,168,여수,2019-09-24 14:00,23.1,,3.0,50.0,41.0,1009.9,1.0,2.92,,0.0,31.0
6398,168,여수,2019-09-24 15:00,23.6,,1.3,160.0,49.0,1009.9,1.0,2.21,,7.0,28.6
6399,168,여수,2019-09-24 16:00,23.9,,2.3,180.0,56.0,1009.7,0.9,1.65,,7.0,27.0
6400,168,여수,2019-09-24 17:00,23.2,,3.0,200.0,59.0,1010.0,0.8,0.73,,6.0,23.5
6401,168,여수,2019-09-24 18:00,22.4,,2.8,180.0,65.0,1010.3,0.6,0.26,,6.0,21.3
6402,168,여수,2019-09-24 19:00,21.4,,2.4,200.0,68.0,1010.5,0.0,0.0,,0.0,19.2
6403,168,여수,2019-09-24 20:00,20.6,,1.7,230.0,74.0,1011.6,,,,0.0,18.3
6404,168,여수,2019-09-24 21:00,20.1,,1.6,200.0,80.0,1012.1,,,,0.0,17.8
6405,168,여수,2019-09-24 22:00,19.6,,0.8,270.0,74.0,1011.9,,,,0.0,17.2
6406,168,여수,2019-09-24 23:00,19.2,,2.0,20.0,83.0,1012.0,,,,0.0,16.9
6407,168,여수,2019-09-25 0:00,18.9,,1.7,50.0,86.0,1012.1,,,,0.0,16.7
6408,168,여수,2019-09-25 1:00,18.4,,1.9,50.0,87.0,1012.3,,,,3.0,16.5
6409,168,여수,2019-09-25 2:00,18.1,,4.2,50.0,89.0,1012.3,,,,4.0,16.3
6410,168,여수,2019-09-25 3:00,18.0,,2.3,20.0,87.0,1012.6,,,,0.0,16.1
6411,168,여수,2019-09-25 4:00,17.7,,1.9,70.0,87.0,1012.5,,,,0.0,15.7
6412,168,여수,2019-09-25 5:00,17.4,,3.4,50.0,86.0,1013.0,,,,0.0,15.5
6413,168,여수,2019-09-25 6:00,17.2,,4.2,20.0,88.0,1013.1,,,,7.0,15.6
6414,168,여수,2019-09-25 7:00,17.3,,4.8,50.0,86.0,1013.6,0.0,0.01,,3.0,15.9
6415,168,여수,2019-09-25 8:00,17.9,,3.9,50.0,85.0,1013.9,0.8,0.44,,5.0,18.0
6416,168,여수,2019-09-25 9:00,18.5,,5.2,50.0,83.0,1014.0,0.8,0.93,,7.0,21.6
6417,168,여수,2019-09-25 10:00,19.7,,5.3,50.0,75.0,1014.1,1.0,1.64,,7.0,24.6
6418,168,여수,2019-09-25 11:00,21.2,,5.0,50.0,64.0,1013.9,1.0,2.39,,5.0,28.9
6419,168,여수,2019-09-25 12:00,22.6,,3.8,20.0,54.0,1013.5,1.0,2.75,,4.0,29.2
6420,168,여수,2019-09-25 13:00,22.9,,3.1,50.0,55.0,1013.2,1.0,2.54,,8.0,28.6
6421,168,여수,2019-09-25 14:00,23.7,,2.1,70.0,53.0,1012.9,0.7,2.19,,7.0,29.5
6422,168,여수,2019-09-25 15:00,23.4,,0.9,70.0,57.0,1012.9,0.6,1.47,,6.0,27.2
6423,168,여수,2019-09-25 16:00,23.5,,2.4,70.0,55.0,1012.7,0.9,1.67,,7.0,24.7
6424,168,여수,2019-09-25 17:00,23.0,,1.9,70.0,59.0,1013.5,0.5,0.72,,8.0,22.6
6425,168,여수,2019-09-25 18:00,22.2,,0.8,70.0,66.0,1013.7,0.0,0.14,,9.0,20.8
6426,168,여수,2019-09-25 19:00,21.7,,0.6,90.0,72.0,1014.1,0.0,0.0,,9.0,19.5
6427,168,여수,2019-09-25 20:00,21.5,,1.7,50.0,70.0,1014.6,,,,5.0,19.1
6428,168,여수,2019-09-25 21:00,21.2,,3.1,50.0,71.0,1015.0,,,,7.0,18.4
6429,168,여수,2019-09-25 22:00,21.1,,4.3,50.0,70.0,1015.1,,,,5.0,17.9
6430,168,여수,2019-09-25 23:00,20.9,,6.1,50.0,71.0,1014.9,,,,7.0,17.8
6431,168,여수,2019-09-26 0:00,20.5,,5.7,50.0,74.0,1014.9,,,,7.0,17.6
6432,168,여수,2019-09-26 1:00,20.5,,4.8,50.0,72.0,1014.6,,,,7.0,17.4
6433,168,여수,2019-09-26 2:00,20.1,,4.9,50.0,72.0,1014.4,,,,7.0,17.2
6434,168,여수,2019-09-26 3:00,20.1,,6.1,50.0,72.0,1013.8,,,,7.0,17.1
6435,168,여수,2019-09-26 4:00,20.0,,5.9,50.0,75.0,1014.0,,,,9.0,17.2
6436,168,여수,2019-09-26 5:00,20.1,,6.9,50.0,72.0,1014.1,,,,8.0,17.1
6437,168,여수,2019-09-26 6:00,19.9,,5.4,50.0,74.0,1014.4,,,,8.0,17.1
6438,168,여수,2019-09-26 7:00,19.8,,5.9,50.0,75.0,1014.7,0.0,0.01,,6.0,17.5
6439,168,여수,2019-09-26 8:00,20.4,,5.3,50.0,76.0,1015.3,0.9,0.38,,6.0,18.3
6440,168,여수,2019-09-26 9:00,21.0,,5.8,50.0,75.0,1015.8,1.0,1.0,,0.0,22.4
6441,168,여수,2019-09-26 10:00,22.1,,5.9,50.0,73.0,1015.9,1.0,1.94,,0.0,26.4
6442,168,여수,2019-09-26 11:00,22.9,,5.8,50.0,70.0,1015.7,1.0,2.48,,0.0,29.5
6443,168,여수,2019-09-26 12:00,24.1,,4.3,50.0,66.0,1015.5,1.0,2.79,,0.0,33.0
6444,168,여수,2019-09-26 13:00,25.0,,3.0,50.0,64.0,1015.1,1.0,2.82,,0.0,35.2
6445,168,여수,2019-09-26 14:00,25.3,,1.5,90.0,64.0,1014.5,1.0,2.48,,3.0,35.0
6446,168,여수,2019-09-26 15:00,25.4,,3.4,90.0,68.0,1014.5,0.7,1.71,,4.0,30.5
6447,168,여수,2019-09-26 16:00,25.4,,3.3,90.0,66.0,1014.5,0.8,1.3,,6.0,29.5
6448,168,여수,2019-09-26 17:00,24.6,,3.1,90.0,70.0,1014.6,0.2,0.46,,7.0,25.5
6449,168,여수,2019-09-26 18:00,23.9,,2.3,70.0,76.0,1014.7,0.0,0.14,,4.0,23.2
6450,168,여수,2019-09-26 19:00,23.8,,3.7,50.0,68.0,1015.0,0.0,0.0,,8.0,21.7
6451,168,여수,2019-09-26 20:00,23.3,,2.2,70.0,79.0,1015.7,,,,7.0,21.1
6452,168,여수,2019-09-26 21:00,23.0,,3.0,50.0,66.0,1015.8,,,,5.0,20.2
6453,168,여수,2019-09-26 22:00,23.2,,4.5,70.0,64.0,1015.8,,,,5.0,19.9
6454,168,여수,2019-09-26 23:00,22.8,,4.9,50.0,72.0,1015.5,,,,5.0,19.7
6455,168,여수,2019-09-27 0:00,22.6,,4.5,50.0,72.0,1015.4,,,,4.0,19.5
6456,168,여수,2019-09-27 1:00,22.3,,5.3,50.0,72.0,1015.0,,,,8.0,19.7
6457,168,여수,2019-09-27 2:00,22.1,,5.8,50.0,77.0,1015.0,,,,9.0,19.9
6458,168,여수,2019-09-27 3:00,21.9,,6.8,50.0,74.0,1014.5,,,,5.0,19.7
6459,168,여수,2019-09-27 4:00,21.8,,6.9,50.0,74.0,1014.4,,,,5.0,19.6
6460,168,여수,2019-09-27 5:00,21.5,,6.0,50.0,75.0,1014.5,,,,5.0,19.2
6461,168,여수,2019-09-27 6:00,21.5,,6.3,50.0,76.0,1014.9,,,,8.0,19.4
6462,168,여수,2019-09-27 7:00,21.2,,5.7,50.0,78.0,1014.9,0.0,0.01,,4.0,19.4
6463,168,여수,2019-09-27 8:00,21.3,,5.8,50.0,78.0,1015.0,0.2,0.11,,5.0,20.5
6464,168,여수,2019-09-27 9:00,21.7,,6.0,50.0,77.0,1015.4,0.2,0.43,,8.0,22.0
6465,168,여수,2019-09-27 10:00,22.5,,5.4,50.0,75.0,1015.7,0.6,1.23,,9.0,25.0
6466,168,여수,2019-09-27 11:00,23.5,,4.4,50.0,70.0,1015.3,0.3,1.49,,9.0,29.9
6467,168,여수,2019-09-27 12:00,23.3,0.0,4.2,50.0,74.0,1015.0,0.0,0.51,,10.0,24.3
6468,168,여수,2019-09-27 13:00,23.0,0.1,3.5,50.0,79.0,1014.3,0.0,0.66,,10.0,25.5
6469,168,여수,2019-09-27 14:00,23.9,,3.2,50.0,74.0,1013.4,0.1,1.27,,10.0,27.4
6470,168,여수,2019-09-27 15:00,23.9,,2.6,50.0,76.0,1013.2,0.0,0.8,,10.0,26.0
6471,168,여수,2019-09-27 16:00,23.4,0.1,2.0,50.0,84.0,1012.9,0.0,0.41,,10.0,24.4
6472,168,여수,2019-09-27 17:00,22.7,0.2,2.5,90.0,93.0,1013.1,0.0,0.26,,10.0,23.6
6473,168,여수,2019-09-27 18:00,22.6,0.0,1.6,70.0,97.0,1013.3,0.0,0.04,,10.0,22.6
6474,168,여수,2019-09-27 19:00,22.4,1.7,1.0,90.0,96.0,1013.1,0.0,0.0,,10.0,22.0
6475,168,여수,2019-09-27 20:00,22.0,2.1,2.5,50.0,100.0,1013.1,,,,10.0,21.7
6476,168,여수,2019-09-27 21:00,22.1,0.0,0.1,0.0,100.0,1013.7,,,,10.0,21.8
6477,168,여수,2019-09-27 22:00,22.1,3.3,0.0,0.0,100.0,1013.9,,,,10.0,21.8
6478,168,여수,2019-09-27 23:00,21.5,4.3,5.3,50.0,100.0,1013.0,,,,10.0,21.5
6479,168,여수,2019-09-28 0:00,21.5,2.6,3.2,50.0,100.0,1012.1,,,,10.0,21.4
6480,168,여수,2019-09-28 1:00,21.5,0.1,3.6,50.0,100.0,1011.9,,,,10.0,21.2
6481,168,여수,2019-09-28 2:00,21.7,,2.9,20.0,100.0,1011.7,,,,9.0,21.3
6482,168,여수,2019-09-28 3:00,21.8,,3.4,50.0,100.0,1011.6,,,,10.0,21.4
6483,168,여수,2019-09-28 4:00,21.9,,4.2,20.0,100.0,1011.4,,,,10.0,21.5
6484,168,여수,2019-09-28 5:00,21.9,,3.1,20.0,100.0,1011.1,,,,10.0,21.5
6485,168,여수,2019-09-28 6:00,21.7,,4.7,20.0,100.0,1011.3,,,,10.0,21.4
6486,168,여수,2019-09-28 7:00,21.6,,3.9,20.0,100.0,1011.5,0.0,0.01,,10.0,21.6
6487,168,여수,2019-09-28 8:00,21.8,,3.8,20.0,100.0,1011.5,0.0,0.0,,10.0,22.0
6488,168,여수,2019-09-28 9:00,22.2,,4.2,50.0,100.0,1011.5,0.0,0.35,,10.0,24.3
6489,168,여수,2019-09-28 10:00,22.5,,5.7,50.0,98.0,1011.3,0.0,0.78,,10.0,25.6
6490,168,여수,2019-09-28 11:00,23.1,,3.8,20.0,95.0,1011.0,0.1,1.01,,8.0,27.5
6491,168,여수,2019-09-28 12:00,23.4,,2.8,50.0,92.0,1010.8,0.1,0.99,,9.0,26.9
6492,168,여수,2019-09-28 13:00,24.1,,1.5,70.0,86.0,1010.2,0.0,1.19,,10.0,27.4
6493,168,여수,2019-09-28 14:00,24.0,,1.4,90.0,90.0,1009.7,0.0,0.57,,10.0,26.9
6494,168,여수,2019-09-28 15:00,24.1,,1.3,50.0,90.0,1009.3,0.0,0.58,,10.0,26.9
6495,168,여수,2019-09-28 16:00,24.1,,1.3,70.0,93.0,1009.3,0.0,0.4,,10.0,26.3
6496,168,여수,2019-09-28 17:00,23.8,,1.5,90.0,94.0,1009.4,0.1,0.23,,10.0,25.4
6497,168,여수,2019-09-28 18:00,23.5,,1.2,90.0,96.0,1009.5,0.0,0.02,,10.0,23.9
6498,168,여수,2019-09-28 19:00,23.2,,0.0,0.0,99.0,1009.5,0.0,0.01,,9.0,23.1
6499,168,여수,2019-09-28 20:00,23.2,,0.0,0.0,99.0,1010.1,,,,4.0,23.1
6500,168,여수,2019-09-28 21:00,23.2,,0.6,20.0,98.0,1010.3,,,,8.0,22.8
6501,168,여수,2019-09-28 22:00,23.1,,0.0,0.0,98.0,1010.1,,,,8.0,22.5
6502,168,여수,2019-09-28 23:00,23.1,,0.0,0.0,97.0,1009.9,,,,9.0,22.8
6503,168,여수,2019-09-29 0:00,23.1,,0.0,0.0,98.0,1009.7,,,,8.0,22.9
6504,168,여수,2019-09-29 1:00,23.0,,0.0,0.0,100.0,1009.7,,,,8.0,22.8
6505,168,여수,2019-09-29 2:00,23.0,,0.0,0.0,100.0,1009.5,,,,4.0,22.8
6506,168,여수,2019-09-29 3:00,22.9,,0.0,0.0,100.0,1009.2,,,,10.0,22.4
6507,168,여수,2019-09-29 4:00,22.8,,0.0,0.0,100.0,1008.5,,,,10.0,22.3
6508,168,여수,2019-09-29 5:00,22.7,,0.0,0.0,100.0,1008.6,,,,8.0,22.4
6509,168,여수,2019-09-29 6:00,22.7,,0.0,0.0,100.0,1008.8,,,,7.0,22.4
6510,168,여수,2019-09-29 7:00,22.7,,0.0,0.0,100.0,1008.9,0.0,0.01,,9.0,22.7
6511,168,여수,2019-09-29 8:00,23.2,,1.3,180.0,100.0,1009.1,0.1,0.24,,5.0,24.7
6512,168,여수,2019-09-29 9:00,23.8,,3.4,180.0,100.0,1009.4,0.8,1.06,,4.0,27.4
6513,168,여수,2019-09-29 10:00,25.0,,2.6,180.0,89.0,1009.3,1.0,1.75,,3.0,32.6
6514,168,여수,2019-09-29 11:00,25.9,,2.4,50.0,83.0,1009.1,1.0,2.35,,2.0,34.9
6515,168,여수,2019-09-29 12:00,27.4,,1.5,70.0,76.0,1008.4,1.0,2.64,,5.0,36.2
6516,168,여수,2019-09-29 13:00,26.8,,2.0,110.0,81.0,1007.8,0.8,2.25,,6.0,35.2
6517,168,여수,2019-09-29 14:00,27.7,,2.7,200.0,77.0,1007.3,0.8,2.25,,6.0,36.1
6518,168,여수,2019-09-29 15:00,27.4,,3.6,180.0,78.0,1007.2,1.0,2.26,,6.0,33.8
6519,168,여수,2019-09-29 16:00,27.4,,3.3,200.0,78.0,1007.0,1.0,1.64,,2.0,30.6
6520,168,여수,2019-09-29 17:00,26.0,,2.2,200.0,84.0,1007.2,0.7,0.59,,0.0,27.1
6521,168,여수,2019-09-29 18:00,25.1,,2.8,180.0,86.0,1007.2,0.8,0.2,,0.0,25.0
6522,168,여수,2019-09-29 19:00,24.2,,3.8,200.0,93.0,1007.8,0.0,0.0,,1.0,23.7
6523,168,여수,2019-09-29 20:00,24.0,,3.6,200.0,94.0,1008.2,,,,2.0,23.3
6524,168,여수,2019-09-29 21:00,23.7,,2.1,200.0,92.0,1008.5,,,,3.0,22.7
